GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased_per_1000
01001,Alabama,Autauga County,55601,41618,3112,55.9702,0.7554
47157,Tennessee,Shelby County,935764,49465,52363,55.9575,0.7652
48001,Texas,Anderson County,58057,34242,3248,55.945,0.8784
18033,Indiana,DeKalb County,43226,44069,2415,55.8692,0.9485
12131,Florida,Walton County,71375,59728,3983,55.8039,0.5464
18183,Indiana,Whitley County,34074,44528,1901,55.7903,0.4989
19137,Iowa,Montgomery County,10003,42280,558,55.7833,1.0997
37123,North Carolina,Montgomery County,27271,35611,1521,55.7735,1.5768
01075,Alabama,Lamar County,13844,33496,772,55.7642,0.5779
29117,Missouri,Livingston County,15146,39805,844,55.7243,1.0564
19177,Iowa,Van Buren County,7020,41378,391,55.698,0.7123
17009,Illinois,Brown County,6556,35166,365,55.6742,0.4576
27021,Minnesota,Cass County,29519,47443,1643,55.6591,0.4404
17043,Illinois,DuPage County,928589,72889,51672,55.6457,0.8701
48327,Texas,Menard County,2139,35311,119,55.6335,1.4025
40051,Oklahoma,Grady County,55551,39675,3090,55.6246,0.414
13115,Georgia,Floyd County,97927,38524,5446,55.6129,0.8578
12129,Florida,Wakulla County,32461,37026,1805,55.6052,0.5545
21099,Kentucky,Hart County,18906,32133,1051,55.5908,0.2645
17131,Illinois,Mercer County,15601,45046,867,55.5734,0.9615
31171,Nebraska,Thomas County,720,53979,40,55.5556,0.0
02185,Alaska,North Slope,9872,83489,548,55.5105,0.1013
27059,Minnesota,Isanti County,39966,44049,2217,55.4722,0.5254
01021,Alabama,Chilton County,44153,34798,2449,55.4662,1.0418
28065,Mississippi,Jefferson Davis County,11234,30097,623,55.4566,1.6023
12073,Florida,Leon County,292502,44482,16220,55.4526,0.5197
18121,Indiana,Parke County,16927,36345,938,55.4144,0.3545
16059,Idaho,Lemhi County,7961,41565,441,55.3951,1.0049
01117,Alabama,Shelby County,215707,54369,11947,55.3853,0.3616
40133,Oklahoma,Seminole County,24578,34054,1361,55.3747,0.5289
17085,Illinois,Jo Daviess County,21366,49061,1183,55.3683,0.8425
31071,Nebraska,Garfield County,1987,43905,110,55.3598,2.0131
34039,New Jersey,Union County,558067,68262,30879,55.3321,2.6108
05043,Arkansas,Drew County,18328,37148,1014,55.3252,0.4365
31045,Nebraska,Dawes County,8716,37092,482,55.3006,2.0652
47187,Tennessee,Williamson County,231729,94872,12804,55.2542,0.3798
40053,Oklahoma,Grant County,4326,45182,239,55.2473,1.1558
55103,Wisconsin,Richland County,17377,43233,960,55.2454,0.7481
47179,Tennessee,Washington County,128607,43299,7104,55.2381,0.9642
35045,New Mexico,San Juan County,125043,35453,6906,55.229,2.0153
22099,Louisiana,St. Martin Parish,53621,37645,2961,55.2209,1.3987
45023,South Carolina,Chester County,32251,34014,1780,55.1921,1.1473
19133,Iowa,Monona County,8679,48118,479,55.1907,1.037
05081,Arkansas,Little River County,12326,34086,680,55.1679,3.0018
17093,Illinois,Kendall County,127915,49033,7055,55.1538,0.4378
22121,Louisiana,West Baton Rouge Parish,26427,46976,1457,55.133,1.7406
31089,Nebraska,Holt County,10178,51404,561,55.1189,0.9825
12097,Florida,Osceola County,367990,33346,20280,55.1102,0.6848
40017,Oklahoma,Canadian County,144447,44878,7960,55.1067,0.2423
47123,Tennessee,Monroe County,46357,33338,2554,55.0942,1.0139
17113,Illinois,McLean County,172828,49180,9519,55.0779,0.353
22019,Louisiana,Calcasieu Parish,203112,48968,11183,55.0583,1.2801
45041,South Carolina,Florence County,138159,41833,7603,55.0308,1.6213
29083,Missouri,Henry County,21792,43018,1199,55.0202,0.6424
17203,Illinois,Woodford County,38463,52928,2115,54.9879,0.702
29055,Missouri,Crawford County,23957,36090,1317,54.9735,0.5844
13119,Georgia,Franklin County,23023,36672,1265,54.9451,0.8253
55129,Wisconsin,Washburn County,15878,47218,872,54.9188,0.3149
01041,Alabama,Crenshaw County,13824,36645,759,54.9045,2.2425
27121,Minnesota,Pope County,11097,52091,609,54.8797,0.1802
22015,Louisiana,Bossier Parish,127185,44149,6976,54.8492,1.258
13299,Georgia,Ware County,35680,33906,1957,54.8487,1.9899
17037,Illinois,DeKalb County,104143,40929,5708,54.8093,0.4897
31159,Nebraska,Seward County,17318,49832,949,54.7985,0.5774
01067,Alabama,Henry County,17209,40360,943,54.7969,0.4068
01069,Alabama,Houston County,104722,42398,5736,54.7736,0.4393
22091,Louisiana,St. Helena Parish,10262,41592,562,54.7652,0.3898
19195,Iowa,Worth County,7453,42321,408,54.7431,0.1342
12007,Florida,Bradford County,27732,33557,1518,54.7382,0.6851
18149,Indiana,Starke County,22935,35347,1255,54.7199,1.308
29189,Missouri,St. Louis County,996945,71360,54496,54.663,1.1124
17171,Illinois,Scott County,4926,42720,269,54.6082,0.0
28105,Mississippi,Oktibbeha County,49599,34367,2708,54.5979,1.2903
29175,Missouri,Randolph County,24763,39903,1352,54.5976,0.3634
20161,Kansas,Riley County,73703,42566,4023,54.5839,0.2171
13087,Georgia,Decatur County,26575,36150,1450,54.5626,1.5428
22089,Louisiana,St. Charles Parish,52879,49353,2884,54.5396,1.3238
40033,Oklahoma,Cotton County,5776,41766,315,54.536,0.6925
17065,Illinois,Hamilton County,8163,43349,445,54.5143,0.6125
22055,Louisiana,Lafayette Parish,242782,50273,13225,54.4727,0.6714
18147,Indiana,Spencer County,20327,43971,1107,54.4596,0.4428
18123,Indiana,Perry County,19102,37851,1040,54.4446,1.2041
56027,Wyoming,Niobrara County,2388,51357,130,54.4389,0.4188
18019,Indiana,Clark County,117360,43763,6384,54.3967,0.8265
27001,Minnesota,Aitkin County,15902,39780,865,54.3957,1.8866
20185,Kansas,Stafford County,4178,44534,227,54.3322,0.718
29077,Missouri,Greene County,291923,44837,15860,54.3294,0.8187
27051,Minnesota,Grant County,6021,52556,327,54.3099,0.9965
05009,Arkansas,Boone County,37480,36089,2033,54.2423,1.334
37195,North Carolina,Wilson County,81455,40501,4417,54.2263,1.0558
22105,Louisiana,Tangipahoa Parish,133777,38974,7248,54.1797,1.0988
20133,Kansas,Neosho County,15951,39485,864,54.1659,0.1881
20127,Kansas,Morris County,5521,42424,299,54.1569,0.3623
18161,Indiana,Union County,7037,38998,381,54.1424,0.2842
21225,Kentucky,Union County,14505,33736,785,54.1193,0.4826
05033,Arkansas,Crawford County,63406,32952,3431,54.1116,0.6939
18111,Indiana,Newton County,14011,39818,758,54.1003,1.2847
13043,Georgia,Candler County,10836,31385,586,54.079,2.4917
20003,Kansas,Anderson County,7878,38539,426,54.0746,0.0
18159,Indiana,Tipton County,15128,46610,818,54.0719,2.1153
48439,Texas,Tarrant County,2084931,51239,112725,54.0665,0.531
21111,Kentucky,Jefferson County,770517,51937,41648,54.052,0.6217
04013,Arizona,Maricopa County,4410824,47694,238186,54.0003,0.9461
01093,Alabama,Marion County,29763,33264,1607,53.9932,1.2096
28069,Mississippi,Kemper County,10027,29287,541,53.9543,1.8949
40079,Oklahoma,Le Flore County,49980,32677,2696,53.9416,0.5602
45061,South Carolina,Lee County,17142,32708,924,53.9027,2.2751
40141,Oklahoma,Tillman County,7348,39961,396,53.8922,1.0887
40069,Oklahoma,Johnston County,10949,36611,590,53.8862,0.4567
40129,Oklahoma,Roger Mills County,3656,48554,197,53.884,1.6411
05025,Arkansas,Cleveland County,8018,40344,432,53.8788,1.8708
39109,Ohio,Miami County,106222,47552,5722,53.8683,0.6496
26139,Michigan,Ottawa County,290494,49418,15632,53.8118,0.6782
20033,Kansas,Comanche County,1748,45954,94,53.7757,0.5721
27019,Minnesota,Carver County,103551,71350,5565,53.7416,0.1545
39121,Ohio,Noble County,14354,27211,771,53.7133,2.09
47079,Tennessee,Henry County,32358,41989,1738,53.7116,0.7108
20169,Kansas,Saline County,54401,49983,2921,53.6939,0.625
48049,Texas,Brown County,37924,38830,2036,53.6863,1.2393
45079,South Carolina,Richland County,414576,45529,22219,53.5945,0.7526
48483,Texas,Wheeler County,5191,41801,278,53.5542,1.1558
55003,Wisconsin,Ashland County,15600,41106,835,53.5256,0.641
47081,Tennessee,Hickman County,25063,32780,1341,53.5052,0.7581
28005,Mississippi,Amite County,12326,33460,659,53.4642,1.2169
49011,Utah,Davis County,351713,46286,18792,53.4299,0.1962
27103,Minnesota,Nicollet County,34220,49605,1828,53.4191,0.789
48071,Texas,Chambers County,42454,53673,2267,53.399,0.5182
31115,Nebraska,Loup County,618,45361,33,53.3981,0.0
29089,Missouri,Howard County,10137,38796,541,53.3688,0.1973
28091,Mississippi,Marion County,24715,34526,1319,53.3684,2.0231
29035,Missouri,Carter County,6054,32045,323,53.3532,0.9911
47065,Tennessee,Hamilton County,364286,51743,19435,53.3509,0.5325
51159,Virginia,Richmond County,9038,36799,482,53.3304,0.6639
40021,Oklahoma,Cherokee County,48675,32290,2595,53.3128,0.2671
29109,Missouri,Lawrence County,38359,34301,2044,53.2861,1.0688
18107,Indiana,Montgomery County,38346,40056,2043,53.278,0.8345
17193,Illinois,White County,13665,49605,728,53.2748,0.805
19003,Iowa,Adams County,3645,66319,194,53.2236,0.5487
40061,Oklahoma,Haskell County,12668,32365,674,53.2049,0.5526
56007,Wyoming,Carbon County,14971,58372,796,53.1695,0.668
27049,Minnesota,Goodhue County,46403,53549,2466,53.1431,0.7327
29145,Missouri,Newton County,58266,39334,3096,53.1356,0.6693
18035,Indiana,Delaware County,114772,37201,6098,53.1314,0.9933
25009,Massachusetts,Essex County,790638,67507,41982,53.0989,1.8896
29173,Missouri,Ralls County,10212,40698,542,53.0748,0.1958
18057,Indiana,Hamilton County,330086,74717,17507,53.0377,0.612
45045,South Carolina,Greenville County,514213,48644,27266,53.0247,0.8207
30103,Montana,Treasure County,679,48415,36,53.0191,1.4728
31131,Nebraska,Otoe County,15985,53850,847,52.9872,0.0626
18091,Indiana,LaPorte County,110007,42527,5824,52.9421,1.009
01045,Alabama,Dale County,48956,36613,2591,52.9251,1.2052
25025,Massachusetts,Suffolk County,807252,81152,42670,52.8583,1.5831
16023,Idaho,Butte County,2611,38961,138,52.8533,0.0
37167,North Carolina,Stanly County,62075,39047,3279,52.8232,1.2565
28155,Mississippi,Webster County,9788,38464,517,52.8198,1.4303
48215,Texas,Hidalgo County,865939,26410,45715,52.7924,2.4193
48249,Texas,Jim Wells County,40822,40570,2155,52.7902,1.3963
22125,Louisiana,West Feliciana Parish,15460,38655,816,52.7814,1.6171
28041,Mississippi,Greene County,13586,28716,717,52.7749,1.6929
01031,Alabama,Coffee County,51909,43094,2738,52.7462,0.4816
47145,Tennessee,Roane County,53140,40980,2802,52.7286,0.6586
40023,Oklahoma,Choctaw County,14668,31885,773,52.6998,0.2727
26145,Michigan,Saginaw County,190800,38754,10054,52.6939,1.4885
21013,Kentucky,Bell County,26569,29612,1400,52.693,0.7528
21145,Kentucky,McCracken County,65346,48383,3443,52.6888,0.4591
30065,Montana,Musselshell County,4651,43133,245,52.6768,1.29
31147,Nebraska,Richardson County,7937,48195,418,52.6647,1.1339
26127,Michigan,Oceana County,26625,37950,1402,52.6573,1.0892
17147,Illinois,Piatt County,16396,54258,863,52.6348,0.305
24039,Maryland,Somerset County,25675,31562,1351,52.6193,0.3505
48391,Texas,Refugio County,7032,42606,370,52.6166,2.2753
18131,Indiana,Pulaski County,12469,43522,656,52.6105,1.8446
53017,Washington,Douglas County,42907,41508,2257,52.6021,0.2797
56035,Wyoming,Sublette County,9813,51361,516,52.5833,0.3057
47059,Tennessee,Greene County,69087,39971,3630,52.5424,1.1001
22057,Louisiana,Lafourche Parish,98115,47096,5153,52.52,1.4677
31175,Nebraska,Valley County,4190,45713,220,52.506,0.716
37065,North Carolina,Edgecombe County,52005,34946,2729,52.4757,1.4037
21075,Kentucky,Fulton County,6120,33715,321,52.451,0.6536
30075,Montana,Powder River County,1716,32479,90,52.4476,2.9138
27137,Minnesota,St. Louis County,199754,47417,10474,52.4345,0.6708
17165,Illinois,Saline County,23906,39687,1253,52.4136,1.1713
16081,Idaho,Teton County,11640,39858,610,52.4055,0.1718
28075,Mississippi,Lauderdale County,75317,37959,3947,52.4052,2.0049
20099,Kansas,Labette County,19964,42127,1046,52.3943,0.3005
22117,Louisiana,Washington Parish,46582,33480,2438,52.3378,1.6959
17077,Illinois,Jackson County,57419,37284,3005,52.3346,0.5921
55007,Wisconsin,Bayfield County,15042,48542,787,52.3202,1.0637
28025,Mississippi,Clay County,19386,39191,1014,52.3058,1.3928
02164,Alaska,Lake and Peninsula,1587,65414,83,52.2999,0.0
21109,Kentucky,Jackson County,13442,28352,703,52.2988,1.2647
18093,Indiana,Lawrence County,45668,40614,2387,52.2685,1.2262
12041,Florida,Gilchrist County,18256,33774,954,52.2568,1.0955
05091,Arkansas,Miller County,43592,33401,2277,52.2344,0.5047
45005,South Carolina,Allendale County,8903,33237,465,52.2296,1.0109
39149,Ohio,Shelby County,48627,46188,2539,52.2138,0.3702
45019,South Carolina,Charleston County,405905,61477,21193,52.2117,0.7317
18005,Indiana,Bartholomew County,82753,49922,4319,52.1915,0.8821
37047,North Carolina,Columbus County,55655,32397,2902,52.1427,1.3296
28037,Mississippi,Franklin County,7788,33970,406,52.1315,0.7704
48113,Texas,Dallas County,2637772,58993,137445,52.1065,0.6255
22093,Louisiana,St. James Parish,21037,48484,1095,52.0511,1.9014
30033,Montana,Garfield County,1268,36291,66,52.0505,1.5773
12093,Florida,Okeechobee County,41537,30661,2161,52.0259,1.0834
20035,Kansas,Cowley County,35218,38707,1832,52.0189,0.2839
27007,Minnesota,Beltrami County,46847,41565,2435,51.9777,0.4056
34017,New Jersey,Hudson County,676061,65139,35115,51.9406,2.3918
05027,Arkansas,Columbia County,23537,38749,1222,51.9183,1.1471
42087,Pennsylvania,Mifflin County,46222,39738,2399,51.9017,1.2115
55045,Wisconsin,Green County,36929,51026,1916,51.8833,0.1625
30015,Montana,Chouteau County,5745,37340,298,51.8712,0.5222
56029,Wyoming,Park County,29324,54308,1521,51.8688,0.2387
28089,Mississippi,Madison County,105630,64033,5478,51.8603,1.0792
01097,Alabama,Mobile County,413757,38243,21457,51.8589,0.9257
01029,Alabama,Cleburne County,14987,36159,777,51.8449,0.9341
29107,Missouri,Lafayette County,32598,42119,1690,51.8437,0.951
08123,Colorado,Weld County,314305,46172,16288,51.8223,0.6618
21179,Kentucky,Nelson County,45851,42442,2376,51.82,0.2181
18043,Indiana,Floyd County,77781,55480,4030,51.8121,1.0928
29063,Missouri,DeKalb County,12630,28294,654,51.7815,1.2668
40095,Oklahoma,Marshall County,16806,32681,870,51.7672,0.238
21101,Kentucky,Henderson County,45591,39891,2360,51.7646,0.8554
30049,Montana,Lewis and Clark County,68700,48562,3556,51.7613,0.3202
28157,Mississippi,Wilkinson County,8792,29413,455,51.7516,2.5023
29003,Missouri,Andrew County,17607,45118,911,51.7408,0.6815
31027,Nebraska,Cedar County,8446,52839,437,51.7405,0.3552
06029,California,Kern County,896764,39703,46397,51.7382,0.5096
40055,Oklahoma,Greer County,5821,26344,301,51.7093,1.3743
48411,Texas,San Saba County,6054,41233,313,51.7014,1.6518
40027,Oklahoma,Cleveland County,281669,45094,14559,51.6883,0.4722
37015,North Carolina,Bertie County,19026,34766,983,51.6661,1.3666
28073,Mississippi,Lamar County,62447,40529,3222,51.5958,0.8007
22031,Louisiana,De Soto Parish,27436,40584,1415,51.5746,1.4944
13105,Georgia,Elbert County,19120,35448,986,51.569,1.1506
48185,Texas,Grimes County,28360,35450,1462,51.5515,1.4457
29071,Missouri,Franklin County,103670,45719,5341,51.5192,0.9164
21235,Kentucky,Whitley County,36242,33447,1866,51.4872,0.2207
16049,Idaho,Idaho County,16513,35122,850,51.4746,0.7267
37071,North Carolina,Gaston County,222846,41379,11453,51.3942,0.8661
22079,Louisiana,Rapides Parish,130562,46090,6709,51.3855,1.5012
18095,Indiana,Madison County,129641,38172,6661,51.3804,1.1185
13071,Georgia,Colquitt County,45592,32526,2342,51.3687,0.9431
01077,Alabama,Lauderdale County,92387,37151,4744,51.3492,0.617
40011,Oklahoma,Blaine County,9485,41493,487,51.3442,0.2109
05071,Arkansas,Johnson County,26742,28970,1373,51.3425,0.4861
39017,Ohio,Butler County,382378,47408,19620,51.3105,0.4341
47029,Tennessee,Cocke County,35774,31942,1835,51.2942,0.8386
47057,Tennessee,Grainger County,23145,33490,1187,51.2854,0.9073
13245,Georgia,Richmond County,201554,38196,10336,51.2815,1.0072
13305,Georgia,Wayne County,29808,31954,1527,51.2279,1.5097
29101,Missouri,Johnson County,53652,36777,2744,51.1444,0.3541
40131,Oklahoma,Rogers County,91984,45815,4703,51.1285,0.7501
40111,Oklahoma,Okmulgee County,38335,33971,1960,51.1282,0.6521
17111,Illinois,McHenry County,308570,55720,15776,51.1262,0.5542
01121,Alabama,Talladega County,79828,34718,4081,51.1224,0.7767
56037,Wyoming,Sweetwater County,43051,53145,2200,51.1022,0.2555
22107,Louisiana,Tensas Parish,4462,36630,228,51.0982,0.6723
37127,North Carolina,Nash County,94016,42016,4803,51.087,1.1913
26131,Michigan,Ontonagon County,5795,40129,296,51.0785,2.5884
13243,Georgia,Randolph County,6833,33238,349,51.0757,4.3905
21031,Kentucky,Butler County,12772,34420,652,51.0492,1.2527
13021,Georgia,Bibb County,153095,41709,7815,51.0467,1.4631
17071,Illinois,Henderson County,6709,41951,342,50.9763,0.1491
20177,Kansas,Shawnee County,177499,46861,9048,50.9749,0.8901
01061,Alabama,Geneva County,26314,35192,1340,50.9235,0.456
51135,Virginia,Nottoway County,15420,34897,785,50.9079,1.4916
12005,Florida,Bay County,185287,43231,9429,50.8886,0.9499
20103,Kansas,Leavenworth County,81352,42851,4138,50.8654,0.4179
39039,Ohio,Defiance County,38165,41540,1941,50.8581,1.0481
29225,Missouri,Webster County,39109,32589,1989,50.8579,0.7159
29007,Missouri,Audrain County,25473,40111,1295,50.8381,0.9029
12021,Florida,Collier County,378488,92686,19241,50.8365,0.79
01081,Alabama,Lee County,163941,38036,8329,50.8049,0.4331
06107,California,Tulare County,465861,40420,23662,50.792,0.6848
27155,Minnesota,Traverse County,3308,61255,168,50.786,0.6046
47009,Tennessee,Blount County,131349,42991,6669,50.7731,0.5025
05095,Arkansas,Monroe County,6900,32651,350,50.7246,0.5797
13281,Georgia,Towns County,11852,37858,601,50.7087,1.8562
31025,Nebraska,Cass County,26159,53602,1326,50.69,0.2676
37023,North Carolina,Burke County,90382,35265,4579,50.6627,0.7524
56009,Wyoming,Converse County,13640,55011,691,50.6598,0.5132
17127,Illinois,Massac County,14080,38360,713,50.6392,0.6392
37191,North Carolina,Wayne County,123248,38472,6240,50.6296,0.9736
45039,South Carolina,Fairfield County,22402,36758,1134,50.6205,2.0087
32015,Nevada,Lander County,5575,63923,282,50.583,0.7175
01083,Alabama,Limestone County,96174,42546,4862,50.5542,0.4991
45011,South Carolina,Barnwell County,21112,33363,1067,50.54,1.0894
20091,Kansas,Johnson County,597555,74010,30199,50.5376,0.5221
30107,Montana,Wheatland County,2236,35934,113,50.5367,2.6834
22101,Louisiana,St. Mary Parish,49774,39280,2515,50.5284,1.9488
20143,Kansas,Ottawa County,5802,41201,293,50.4998,0.0
37003,North Carolina,Alexander County,37353,37438,1886,50.4913,0.4819
13303,Georgia,Washington County,20386,35296,1029,50.4758,0.9811
12001,Florida,Alachua County,269956,44390,13620,50.4527,0.3852
18077,Indiana,Jefferson County,32208,41981,1624,50.4223,0.621
30057,Montana,Madison County,8768,49115,442,50.4106,0.3422
06047,California,Merced County,274765,38519,13851,50.4104,0.7206
48101,Texas,Cottle County,1389,57288,70,50.396,2.8798
01109,Alabama,Pike County,33338,37359,1680,50.3929,0.4499
40041,Oklahoma,Delaware County,42733,31188,2153,50.3826,0.9126
27043,Minnesota,Faribault County,13758,43343,693,50.3707,0.2907
31041,Nebraska,Custer County,10840,44290,546,50.369,1.2915
21009,Kentucky,Barren County,44176,36633,2225,50.3667,0.7696
13157,Georgia,Jackson County,70422,42211,3546,50.3536,0.7526
36085,New York,Richmond County,476179,56749,23976,50.3508,2.0517
17057,Illinois,Fulton County,34844,38361,1752,50.2813,0.4305
48103,Texas,Crane County,4794,47758,241,50.2712,1.8773
21211,Kentucky,Shelby County,48518,45392,2438,50.2494,0.5565
45031,South Carolina,Darlington County,66802,37475,3356,50.238,1.1377
05083,Arkansas,Logan County,21737,34490,1092,50.2369,0.322
22005,Louisiana,Ascension Parish,124672,49829,6263,50.2358,0.8743
31085,Nebraska,Hayes County,916,45409,46,50.2183,0.0
